stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
36.159875,,DEM2AEN,-86.77392,,,,DEMONBREUN ST & 2ND AVE S,DEMONBREUN ST & 2ND AVE EB,0,DEM2AEN,
36.207966,,LEBHIGSN,-86.611594,,,,,LEBANON PIKE & HIGHLAND VIEW DR SB,0,LEBHIGSN,
36.166581,,MCC4_19,-86.781917,,,,UNNAMED & 4TH AVE N,CENTRAL 4TH AVE - BAY 19,0,MCC4_19_merged_204510,
36.145221,,BELLAKSF,-86.626308,,,,,BELL RD & LAKERIDGE PASS SB,0,BELLAKSF,
36.199178,,BAPLOCNM,-86.78474,,,,BAPTIST WORLD DR & SEMINARY ST,BAPTIST WORLD CENTER DR & LOCK RD NB,0,BAPLOCNM,
36.226044,,DICHILSF,-86.760219,,,,,DICKERSON PIKE & HILLHURST DR SB,0,DICHILSF,
36.075786,,DAICOUWN,-86.602485,,,,DAISY TL & COUNTRY WAY RD,DAISY TRL & COUNTRY WAY RD WB,0,DAICOUWN,
36.10453,,RICHISEM,-86.812308,,,,RICHARD JONES & HILLSBORO PK,RICHARD JONES RD & HILLSBORO PIKE E,0,RICHISEM,
36.189409,,COUHYDNN,-86.83773,,,,,COUNTY HOSPITAL RD & HYDES FERRY RD NB,0,COUHYDNN,
36.27085,,GALROONN,-86.710297,,,,,N GALLATIN PIKE & ROOSEVELT AVE NB,0,GALROONN,
36.160819,,TEN55AWN,-86.854182,,,,TENNESSEE AV & 55TH AV N,TENNESSEE AVE & 55TH AVE N WB,0,TEN55AWN,
36.218183,,GREADDEN,-86.714996,,,,,GREENLAND AVE & ADDINE ST EB,0,GREADDEN,
36.185908,,25ACLASN,-86.817295,,,,,25TH AVE & CLARKSVILLE PIKE SB,0,25ACLASN,
36.213487,,ANDTRENN,-86.597721,,,,,ANDREW JACKSON PKWY & TRENTON DR NB,0,ANDTRENN,
36.161714,,JOJHENEN,-86.799034,,,,JO JOHNSTON AVE & HENRY HALE BLVD,JO JOHNSTON AVE & HENRY HALE PL EB,0,JOJHENEN,
36.134135,,21AFAINN,-86.801021,,,,US HWY 431 & 21ST AVE S,21ST AVE S & FAIRFAX AVE NB,0,21AFAINN,
36.206998,,HIGJUNEF,-86.606283,,,,,HIGHLAND VIEW DR & JUNEAU DR EB,0,HIGJUNEF,
36.082619,,PICORCEN,-86.652573,,,,PICCADILLY ROW & ORCHARD MOUNTAIN CT,PICADILLY ROW & ORCHARD MOUNTAIN CT EB,0,PICORCEN,
36.107656,,GRAGRANN,-86.794002,,,,GRANNY WHITE PIKE & GRANDVIEW DR,GRANNYWHITE PIKE & GRANDVIEW DR NB,0,GRAGRANN,
36.181111,,14SCALNN,-86.745172,,,,,N 14TH ST & CALVIN AVE NB,0,14SCALNN,
36.130718,,WESLAUWN,-86.836735,,,,,WEST END AVE & LAUDERDALE RD WB,0,WESLAUWN,
36.153717,,11ALAUNN,-86.784006,,,,252 11TH AVE & LAUREL ST,11TH AVE & LAUREL ST NB,0,11ALAUNN,
36.158385,,LEBWILWN,-86.705769,,,,LEBANON PIKE & WILOWEN DR,LEBANON PIKE & WILLOWEN DR WB,0,LEBWILWN,
36.173849,,3AJACNN,-86.783914,,,,3RD AV N & JACKSON ST,3RD AVE N & JACKSON ST NB,0,3AJACNN,
36.166358,,MCC5_3,-86.78148,,,,UNNAMED & 5TH AVE N,MUSIC CITY CENTRAL 5TH - BAY 3,0,MCC5_3_merged_204458,
36.151873,,ZCHAFAIN,-86.761954,,,,CHARLES E DAVIS BV & FAIN ST,CHARLES DAVID BLVD & FAIN ST NB,0,ZCHAFAIN,
36.195265,,PORRIVEN,-86.724159,,,,PORTER RD & PORTER AV,PORTER RD & RIVERSIDE DR EB,0,PORRIVEN,
36.168906,,LEBMUNSN,-86.656096,,,,LEBANON PK & MUNN RD,LEBANON PIKE & MUNN RD SB,0,LEBMUNSN,
36.18946,,GALSHASN,-86.745942,,,,,GALLATIN AVE & SHARPE AVE SB,0,GALSHASN,
36.105615,,MXODONEL,-86.672004,,,,,DONELSON/DELL STATION OUTBOUND,0,MXODONEL,
36.152105,,CHA49AWN,-86.845896,,,,CHARLOTTE & 49 AVE,CHARLOTTE AVE & 49TH AVE N WB,0,CHA49AWN,
36.133262,,CHAOLDSF,-86.891825,,,,US HWY 70 & CHARLOTTE PIKE,CHARLOTTE PIKE & OLD CHARLOTTE PIKE,0,CHAOLDSF,
36.300265,,GALSHEEM,-86.695632,,,,N GALLATIN PK & SHEPHERD HILLS DR,GALLATIN PIKE & SHEPARD HILLS,0,GALSHEEM,
36.124345,,BELPLENN,-86.630239,,,,BELL RD & WOODLAND POINT DR,BELL RD & PLEASANT HILL RD NB,0,BELPLENN,
36.124624,,BRAROSNN,-86.765827,,,,,BRANSFORD AVE & ROSEDALE AVE NB,0,BRAROSNN,
36.11955,,BELFERNN,-86.795573,,,,BELMONT BV & FERGUSON AV,BELMONT BLVD & FERGUSON AVE NB,0,BELFERNN,
36.193698,,CLASHASN,-86.831449,,,,CLARKSVILLE PK & BUENA VISTA PK,CLARKSVILLE PIKE & S HAMILTON RD SB,0,CLASHASN,
36.205205,,GALTHOSN,-86.737594,,,,,GALLATIN PIKE & THOMAS AVE SB,0,GALTHOSN,
36.16854,,7AVHARNN,-86.786736,,,,708 7TH AVE,7TH & HARRSION NB,0,7AVHARNN,
36.229824,,MCSMS,-86.425658,,,,,STAR MARTHA'S STATION,0,MCSMS_merged_204516,
36.193064,,CLASHASF,-86.830338,,,,CLARKSVILLE PK & BUENA VISTA PK,CLARKSVILLE PIKE & S HAMILTON RD SB,0,CLASHASF,
36.133499,,WEDMARWN,-86.770303,,,,,WEDGEWOOD AVE & MARTIN ST WB,0,WEDMARWN,
36.196805,,MERMARSN,-86.767137,,,,,MERIDIAN ST & MARIE ST SB,0,MERMARSN,
36.249225,,OLDOVENN,-86.643417,,,,,DUPONT-HADLEY MIDDLE SCHOOL,0,OLDOVENN,
36.197263,,SCOJEASN,-86.732298,,,,,SCOTT AVE & JEANS CT SB,0,SCOJEASN,
36.150263,,ELMAIREN,-86.698039,,,,,ELM HILL PIKE & AIR LANE DR EB,0,ELMAIREN,
36.048635,,EDMBRNNF,-86.743546,,,,,EDMONDSON PK & BRENTWOOD PL NB,0,EDMBRNNF,
36.225429,,DICBENNF,-86.760305,,,,DICKERSON PK & BEN ALLEN RD,DICKERSON PIKE & BEN ALLEN RD NB,0,DICBENNF,
36.111311,,THOKRAEF,-86.757596,,,,,THOMPSON LN & KRAFT DR,0,THOKRAEF,
36.161447,,6AVCOMSN,-86.780728,,,,6TH AV N & COMMERCE ST,6TH AVE N & COMMERCE ST SB,0,6AVCOMSN,
36.264042,,HADDONNN,-86.647725,,,,,HADLEY AVE & DONELSON AVE NB,0,HADDONNN,
36.21553,,ADRKENEN,-86.719966,,,,,ADREE AVE & KENNEDY AVE EB,0,ADRKENEN,
36.073913,,UNAPEBNN,-86.663376,,,,UNA ANTIOCH PK & PEBBLE CREEK CR,UNA ANTIOCH PIKE & PEBBLE CREEK CR,0,UNAPEBNN,
36.132157,,WHIBRONF,-86.857574,,,,WHITEBRIDGE RD & BROOKWOOD PL,WHITE BRIDGE PIKE & BROOKWOOD PL NB,0,WHIBRONF,
36.181989,,EASWILWF,-86.728162,,,,EASTLAND AVE & SKYVIEW DR,EASTLAND AVE & WILSONWOOOD PL WB,0,EASWILWF,
36.220553,,ROWCRAEN,-86.811372,,,,,ROWAN DR & CRAVATH DR EB,0,ROWCRAEN,
36.255263,,NEEFOREN,-86.704591,,,,NEELYS BEND RD & FOREST PARK,NEELEY'S BEND RD & FOREST PARK RD,0,NEEFOREN,
36.168689,,JEFI40WN,-86.813078,,,,JEFFERSON & WILSON VILLAGE,JEFFERSON ST & I-40 WB,0,JEFI40WN,
36.182444,,MCFMANSN,-86.754821,,,,,MCFERRIN AVE & MANSFIELD ST SB,0,MCFMANSN,
36.256277,,CHEMANNN,-86.674733,,,,,CHEYENNE BLVD & HIDDEN ACRES APTS NB,0,CHEMANNN,
36.302544,,GALCONSF,-86.692333,,,,N GALLATIN PK & CONFERENCE DR,GALLATIN PK & CONFERENCE DR SB,0,GALCONSF,
36.257698,,CHEMANNF,-86.677769,,,,,CHEYENNE BLVD & MANZANO RD NB,0,CHEMANNF,
36.112341,,HILWOOSM,-86.811187,,,,HILLSBORO PK & WOODMONT BV,HILLSBORO PIKE & WOODMONT BLVD  SB,0,HILWOOSM,
36.147269,,8ABASNN,-86.778953,,,,8TH AVENUE & BASS,8TH AVE S & BASS ST NB,0,8ABASNN,
36.114169,,HILWOOSN,-86.811039,,,,,HILLSBORO PIKE & WOODMONT BLVD SB,0,HILWOOSN,
36.207519,,HIGMCKWN,-86.610238,,,,,HIGHLAND VIEW DR & MCKENDEE CIR WB,0,HIGMCKWN,
36.086677,,GRASSMEP,-86.752459,,,,,GRASSMERE PARK I EB,0,GRASSMEP,
36.149954,,20ABRONF,-86.798191,,,,20TH AV S & BROADWAY,20TH AVE S & BROADWAY AVE NB,0,20ABRONF,
36.086113,,NOLELYNN,-86.729211,,,,NOLENSVILLE PK & ELYSIAN FIELDS RD,ELYSIAN FIELDS STATION INBOUND,0,NOLELYNN,
36.206463,,JONJONSN,-86.758067,,,,JONES AV & JONE CIR,JONES AVE & JONES CIR SB,0,JONJONSN,
36.111776,,BELCLANN,-86.800132,,,,BELMONT BV & CLAIRMONT PL,BELMONT BLVD & CLAIRMONT PL NB,0,BELCLANN,
36.080354,,H70BROEM,-86.901045,,,,,HWY 70 S & BROOKMONT TR EB,0,H70BROEM,
36.134748,,12AWESNN,-86.788904,,,,12TH AV S & W GROVE AV,12TH AVE S & WEST GROVE AVE NB,0,12AWESNN,
36.133255,,WEDBRAEN,-86.769002,,,,,WEDGEWOOD AVE & BRANSFORD AVE EB,0,WEDBRAEN,
36.31123,,CONMISSN,-86.697249,,,,,CONFERENCE DR & MISSION RIDGE DR SB,0,CONMISSN,
36.136823,,12AWEDSN,-86.78843,,,,12TH AVE S & WADE AVE,12TH AVE S & WEDGEWOOD AVE SB,0,12AWEDSN,
36.104798,,GRAMORSM,-86.796221,,,,GRANNY WHITE PK & MORROW AV,GRANNY WHITE PIKE & MORROW AVE SB,0,GRAMORSM,
36.135496,,12AWEDSF,-86.789043,,,,12TH AV S & W GROVE AV,12TH AVE S & WEDGEWOOD SB,0,12AWEDSF,
36.189811,,MCFCARSN,-86.754234,,,,,MCFERRIN AVE & CARTER ST SB,0,MCFCARSN,
36.113099,,MURKNIWF,-86.689011,,,,,MURFREESBORO PIKE & KNIGHT VALLEY D,0,MURKNIWF,
36.068557,2,RICDREEF,-86.676057,,,,,RICHARDS RD & DREWRY DR EB,0,RICDREEF,
36.204497,,LEBBELNN,-86.614604,,,,LEBANON PK & BELINDA DR,LEBANON PIKE & BELINDA DR NB,0,LEBBELNN,
36.205603,,MCGGENEF,-86.722342,,,,,MCGAVOCK PIKE & GENEIVA DR EB,0,MCGGENEF,
36.145763,,DONROYNN,-86.666486,,,,DONELSON PIKE & SHACKLETT DR,DONELSON PKWY & ROYAL PKWY NB,0,DONROYNN,
36.195357,,LEBBONSF,-86.621937,,,,LEBANON PK & MUNN RD,LEBANON PIKE & BONNA SPRINGS DR SB,0,LEBBONSF,
36.21252,,OLDRACSN,-86.623,,,,,THE HERMITAGE SB,0,OLDRACSN,
36.128043,,WHIPOSSN,-86.852227,,,,WHITE BRIDGE PK & POST RD,WHITE BRIDGE PIKE & POST RD SB,0,WHIPOSSN,
36.079297,,TIMSHANN,-86.604496,,,,TIMBER TL & SHAKERTOWN CT,TIMBER TRL & SHAKERTOWN RD NB,0,TIMSHANN,
36.07089,,TODSAWEF,-86.946694,,,,,TODD PREIS DR & SAWYER BROWN RD EB,0,TODSAWEF,
36.175819,,WOOMCFWN,-86.754419,,,,,WOODLAND ST & MCFERRIN AVE WB,0,WOOMCFWN,
36.161803,,MCSRVRF,-86.773763,,,,,MUSIC CITY STAR RIVERFRONT STATION,0,MCSRVRF_merged_204487,
36.158204,,40ACATNN,-86.834186,,,,40TH AV N & CATHERINE JOHNSON PW,40TH AVE N & CATHERINE JOHNSON PKWY NB,0,40ACATNN,
36.122719,,BELWILSN,-86.794741,,,,BELMONT BV & WILDWOOD AV,BELMONT BLVD & WILDWOOD AVE SB,0,BELWILSN,
36.200384,,SCOMONF,-86.732918,,,,,SCOTT AVE & MONETTA AVE NB,0,SCOMONF,
36.244635,,DWMRT,-86.760445,,,,,DICKERSON RD WAL MART,0,DWMRT,
36.134916,,MASPATNN,-86.704613,,,,,MASSMAN DR & PATRICIA DR NB,0,MASPATNN,
36.180613,,23RBUCSN,-86.814645,,,,,23RD AVE & BUCHANAN ST SB,0,23RBUCSN,
36.12244,,10AHALSN,-86.786521,,,,10TH AV S & HALCYON AV,10TH AVE S & HALCYON AVE SB,0,10AHALSN,
36.207788,,MCGSTREN,-86.717133,,,,MCGAVOCK PK & STRATFORD AV,MCGAVOCK PIKE & STRATFORD EB,0,MCGSTREN,
36.200564,,DICGATNF,-86.769751,,,,DICKERSON PK & GATEWOOD AV,DICKERSON PIKE & GATEWOOD AVE NB,0,DICGATNF,
36.179242,,3AVTAYNN,-86.787358,,,,3RD AV N & TAYLOR ST,3RD AVE N & TAYLOR ST NB,0,3AVTAYNN,
36.215813,,MCGPENNN,-86.68894,,,,MCGAVOCK PIKE & PENNINGTON BEND RD,MCGAVOCK PIKE & PENNINGTON RD NB,0,MCGPENNN,
36.06826,,RICRICEN,-86.671995,,,,,RICHARDS RD & RICHARDS CT EB,0,RICRICEN,
36.197061,,LEBOLDSF,-86.621058,,,,,LEBANON PIKE & OLD HICKORY BLVD SB,0,LEBOLDSF,
36.047277,,BELHHOEN,-86.656155,,,,BELL RD & HICKORY HOLLOW PW,BELL RD & HICKORY HOLLOW PKWY EB,0,BELHHOEN,
36.140803,,MURTRAWN,-86.738128,,,,MURFREESBORO PK & MENZLER RD,MURFREESBORO PIKE & TRANSIT AVE WB,0,MURTRAWN,
36.127213,,THOCATEN,-86.704016,,,,THOMPSON PL & COARSEY DR,THOMPSON PL & CATINA DR EB,0,THOCATEN,
36.096467,,H70VOSWN,-86.877528,,,,STATE HWY 1 & MEMPHIS BRISTOL HWY,HIGHWAY 70 S & VOSSLAND DR WB,0,H70VOSWN,
36.053735,,NOLBRESN,-86.715196,,,,US HWY 31 ALT & US HWY 41 ALT,NOLENSVILLE  PK & BREWER DR,0,NOLBRESN,
36.079693,,HARWAUEM,-86.748462,,,,HARDING PL & HUMBER DR,HARDING PL & WAUFORD DR EB,0,HARWAUEM,
36.166456,,MCC4_14,-86.781222,,,,UNNAMED & 4TH AVE N,CENTRAL 4TH AVE - BAY 14,0,MCC4_14_merged_204506,
36.20624,,LEBMONSN,-86.613246,,,,,LEBANON PIKE & MONACO DR SB,0,LEBMONSN,
36.080914,,HARWAUEN,-86.751777,,,,,HARDING PL & WAUFORD DR EB,0,HARWAUEN,
36.051105,,HCKHLWPR,-86.65271,,,,,HICKORY HOLLOW PARK-N-RIDE,0,HCKHLWPR,
36.163356,,33AALBSN,-86.826119,,,,,33 RD AVE N & ALBION ST SB,0,33AALBSN,
36.176131,,WOOMCFEM,-86.753387,,,,,WOODLAND ST & MCFERRIN AVE EB,0,WOOMCFEM,
36.160454,,DRDJOJNN,-86.801749,,,,DR D B TODD JR BV & JO JOHNSTON,DR DB TODD JR BLVD & JO JOHNSTON AVE NB,0,DRDJOJNN,
36.175676,,WOOMCFEF,-86.754666,,,,,WOODLAND ST & MCFERRIN AVE EB,0,WOOMCFEF,
36.204925,,RIVMCGSN,-86.724666,,,,,RIVERSIDE DR & MCGAVOCK PK SB,0,RIVMCGSN,
36.060562,,APACATNN,-86.681068,,,,,APACHE TL & CATAWBA CT NB,0,APACATNN,
36.182477,,GALMAXSN,-86.749109,,,,,GALLATIN AVE & MAXWELL AVE SB,0,GALMAXSN,
36.127309,,THOCATWN,-86.703813,,,,,THOMPSON PL & CATINA DR WB,0,THOCATWN,
36.071116,,TODSAWWN,-86.946832,,,,,TODD PREIST DR & SAWYER BROWN RD WB,0,TODSAWWN,
36.209543,,ANDDESNN,-86.601961,,,,,ANDREW JACKSON PKWY & DES MOINES DR,0,ANDDESNN,
36.15445,,BRO16AWN,-86.79279,,,,BROADWAY & 16TH AV N,BROADWAY AVE & 16TH AVE S WB,0,BRO16AWN,
36.186309,,CLA26ASN,-86.818911,,,,CLARKSVILLE PIKE & 26TH AVE N,CLARKSVILLE PIKE & 26TH AVE SB,0,CLA26ASN,
36.237993,,VAIROBEN,-86.769273,,,,VAILVIEW DR & UNNAMED STREET,VAILVIEW DR & ROBWOOD DR EB,0,VAIROBEN,
36.048934,,NOLHICSN,-86.713854,,,,,NOLENSVILLE PIKE & HICKORY VIEW DR,0,NOLHICSN,
36.082531,,HARTAMEN,-86.710672,,,,,HARDING PL & TAMPA DR EB,0,HARTAMEN,
36.195425,,PORROSEN,-86.708783,,,,,PORTER RD & ROSEBANK AVE EB,0,PORROSEN,
36.179851,,16SORDSN,-86.741537,,,,N 16TH ST & ORDWAY PL,N 16TH ST & ORDOWAY PL SB,0,16SORDSN,
36.204271,,MCGHUFWN,-86.729218,,,,,MCGAVOCK PIKE & HUFFINE ST WB,0,MCGHUFWN,
36.227777,,DICEWISM,-86.759664,,,,DICKERSON PK & EWING DR,DICKERSON PIKE & WING DR SB,0,DICEWISM,
36.178783,,MERLISEN,-86.77052,,,,MERIDIAN & SPRING,MERIDIAN ST & LISCHEY PL EB,0,MERLISEN,
36.14307,,EDG15AEN,-86.790822,,,,,EDGEHILL AVE & 15TH AVE S EB,0,EDG15AEN,
36.176702,,WOO10SWM,-86.75222,,,,WOODLAND ST & MCFERRIN AVE,WOODLAND ST & 10TH ST WB,0,WOO10SWM,
36.228768,,DICEWISF,-86.759462,,,,DICKERSON PK & EWING DR,DICKERSON PIKE & EWING DR SB,0,DICEWISF,
36.093593,,BELHBRSF,-86.624932,,,,,BELL RD & HARBOR LIGHTS DR SB,0,BELHBRSF,
36.169057,,JEF21AWF,-86.810097,,,,,JEFFERSON ST & 21ST AVE N WB,0,JEF21AWF,
36.168505,,MCCFMS,-86.788052,,,,783 HARRISON ST & ROSA L PARKS BLVD,MUSIC CITY CIRCUIT FARMERS MARKET S,0,MCCFMS,
36.16895,,LEBFAIWF,-86.683692,,,,LEBANON PIKE & BRILEY PW RAMP,LEBANON PIKE & FAIRVIEW WB,0,LEBFAIWF,
36.27989,,GXIEDGEN,-86.708677,,,,,EDGEMEADE STATION INBOUND,0,GXIEDGEN,
36.121461,,FRAKIRSN,-86.775606,,,,US HWY 31 & STATE HWY 6,FRANKLIN PIKE & KIRKWOOD AVE SB,0,FRAKIRSN,
36.118492,,BELHERSN,-86.631078,,,,,BELL RD & HERON POINTE DR SB,0,BELHERSN,
36.152461,,CHA39AEF,-86.832264,,,,CHARLOTTE & 39 AVE,CHARLOTTE AVE & 39TH AVE N EB,0,CHA39AEF,
36.183987,,GXOEASTF,-86.748178,,,,,EASTLAND STATION OUTBOUND,0,GXOEASTF,
36.169156,,LEBFAIWN,-86.682295,,,,,LEBANON PIKE & FAIRWAY DR WB,0,LEBFAIWN,
36.169855,,SHE8SEN,-86.756272,,,,,SHELBY AVE & S 8TH ST EB,0,SHE8SEN,
36.24761,,VILBRIWN,-86.777996,,,,,VILLAGE TRL & BRICK CHURCH PIKE WB,0,VILBRIWN,
36.215769,,HAYDYENN,-86.833977,,,,HAYNES PARK DR & KINGVIEW DR,HAYNES PARK DR & DYER CT NB,0,HAYDYENN,
36.135759,,CHABROEN,-86.885258,,,,CHARLOTTE PK & BROOK HOLLOW RD,CHARLOTTE PIKE & BROOK HOLLOW RD EB,0,CHABROEN,
36.178802,,NEISMINN,-86.759231,,,,NEILL AVE & SMILEY ST,NEIL AVE & SMILEY ST NB,0,NEISMINN,
36.179942,,NEISMINM,-86.759868,,,,,NEIL AVE & SMILEY ST NB,0,NEISMINM,
36.203912,,DICTRINM,-86.768965,,,,DICKERSON PK & E TRINITY LN,DICKERSON PIKE & E TRINITY LN NB,0,DICTRINM,
36.205626,,DICTRINN,-86.768605,,,,DICKERSON PK & E TRINITY LN,DICKERSON PIKE & E TRINTY LN NB,0,DICTRINN,
36.181379,,14SCALSN,-86.745228,,,,,N 14TH ST & CALVIN AVE SB,0,14SCALSN,
36.168943,,WOON1SWF,-86.772877,,,,,WOODLAND ST & N 1ST ST WB,0,WOON1SWF,
36.185639,,CLA25AEN,-86.817557,,,,CLARKSVILLE & 24 AVE,CLARKSVILLE PIKE & 25TH AVE N EB,0,CLA25AEN,
36.219947,,GALCURSN,-86.72741,,,,,GALLATIN PIKE & CURDWOOD BLVD SB,0,GALCURSN,
36.161321,,JOJ17AEN,-86.799943,,,,JO JOHNSTON AVE & 17TH AVE N,JO JOHNSON AVE & 17TH AVE EB,0,JOJ17AEN,
36.097192,,MURSMIWF,-86.657119,,,,1880 MURFREESBORO PIKE,MURFREESBORO PIKE & SMITH SPRINGS R,0,MURSMIWF,
36.134265,,21AFAISN,-86.801283,,,,21ST AV S & MAGNOLIA BV,21ST AVE S & FAIRFAX AVE SB,0,21AFAISN,
36.166411,,DRDALBSN,-86.805459,,,,,DR DB TODD JR BLVD & ALBION SB,0,DRDALBSN,
36.187073,,DICCLENN,-86.773344,,,,N DICKERSON PK & CLEVELAND ST,N DICKERSON PIKE & CLEVELAND ST NB,0,DICCLENN,
36.156061,,18ASTASN,-86.798348,,,,301 18TH AVE & STATE ST,18TH AVE & STATE ST SB,0,18ASTASN,
36.052039,,EDMHUNNN,-86.743057,,,,EDMONDSON PK & HUNTINGTON PW,EDMONDSON PIKE & HUNTINGTON PKWY NB,0,EDMHUNNN,
36.166036,,UNI2AEF,-86.777419,,,,,UNION ST & 2ND AVE EB,0,UNI2AEF,
36.152395,,CHA40AEN,-86.833939,,,,CHARLOTTE & 40 AVE,CHARLOTTE AVE & 40TH AVE N EB,0,CHA40AEN,
36.172407,,UND22AWM,-86.812201,,,,UNDERWOOD ST & 23RD AVE N,UNDERWOOD ST & 22ND AVE N WB,0,UND22AWM,
36.172576,,UND22AWN,-86.811312,,,,,UNDERWOOD ST & 22ND AVE N WB,0,UND22AWN,
36.192056,,CLACLINN,-86.82853,,,,CLARKSVILLE PK & CLIFF DR,CLARKSVILLE PIKE & CLIFF DR NB,0,CLACLINN,
36.185506,,CLA25AWN,-86.817082,,,,CLARKSVILLE PK & 25TH AV N,CLARKSVILLE PIKE & 25TH AVE N WB,0,CLA25AWN,
36.169933,,8A9ANM,-86.789091,,,,8TH AVE N & JEFFERSON,8TH AVE N & 9TH AVE N NB,0,8A9ANM,
36.077159,,SHADAISN,-86.597214,,,,SHAKERTOWN RD & DAISY TL,SHAKERTOWN RD & DAISY TRL SB,0,SHADAISN,
36.207101,,MCGSTRWM,-86.719288,,,,MCGAVOCK PK,MCGAVOCK PIKE & STRATFORD AVE WB,0,MCGSTRWM,
36.173069,,UND21AWN,-86.810278,,,,UNDERWOOD ST & 21ST AV N,UNDERWOOD ST & 21ST AVE N WB,0,UND21AWN,
36.176771,,ARTGARNN,-86.800059,,,,ARTHUR ST. & GARFIELD AVE,ARTHUR ST & GARFIELD AVE NB,0,ARTGARNN,
36.165,,CHA7AWN,-86.78406,,,,,CHARLOTTE AVE & 7TH AVE N WB,0,CHA7AWN,
36.17705,,25AFINNN,-86.816405,,,,,25TH AVE N & FINLAND ST NB,0,25AFINNN,
36.161002,,TEN51AWM,-86.849615,,,,TENNESSEE AV & 52ND AV N,TENNESSEE AVE & 51ST AVE N WB,0,TEN51AWM,
36.154948,,HERLINSN,-86.76389,,,,,HERMITAGE AVE & LINDSLEY AVE SB,0,HERLINSN,
36.152036,,CHA51AWN,-86.848336,,,,CHARLOTTE AV & UNKNOWN AL,CHARLOTTE AVE & 51ST AVE N WB,0,CHA51AWN,
36.197268,,SCOJEANF,-86.732213,,,,SCOTT AVE & JEAN CT,SCOTT AVE & JEANS CT NB,0,SCOJEANF,
36.10985,,THOWINEN,-86.734791,,,,,THOMPSON LN & WINGATE AVE EB,0,THOWINEN,
36.111186,,THOEUGWN,-86.754258,,,,,THOMPSON LN & EUGENIA AVE WB,0,THOEUGWN,
36.229693,,EWIDICWF,-86.76051,,,,EWING DR & DICKERSON PK,EWING DR & DICKERSON PIKE WB,0,EWIDICWF,
36.066365,,BELMORNN,-86.636629,,,,BELL ROAD & MORRIS GENTRY BV,BELL RD & MORRIS GENTRY BLVD NB,0,BELMORNN,
36.154016,,WES16AEN,-86.793374,,,,WEST END AV & 16TH AV S,WEST END AVE & 16TH AVE S EB,0,WES16AEN,
36.128612,,HARSTTWM,-86.842089,,,,HARDING & ST THOMAS HOSPITAL,HARDING PIKE & ST. THOMAS HOSPITAL,0,HARSTTWM,
36.134902,,FOSWOOSN,-86.741383,,,,,FOSTER AVE & WOODYCREST AVE SB,0,FOSWOOSN,
36.150192,,WES21AEN,-86.801522,,,,WEST END AVE & 21ST AVE N,WEST END AVE & 21ST AVE S EB,0,WES21AEN,
36.15149,,WES20AWN,-86.799212,,,,WEST END AV & 20TH AV S,WEST END AVE & 20TH AVE S WB,0,WES20AWN,
36.26426,,IND@OHTO,-86.659473,,,,,OLD HICKORY TOWERS,0,IND@OHTO,
36.217547,,MUSMCGNF,-86.69614,,,,MUSIC VALLEY DR & MCGAVOC PK,MUSIC VALLEY DR & MCGAVOC PIKE NB,0,MUSMCGNF,
36.168806,,LEBBRIWN,-86.685747,,,,,LEBANON PIKE & BRILEY PKWY WB,0,LEBBRIWN,
36.171507,,DBTHEISN,-86.807542,,,,,DR DB TODD JR BLVD & HEIMAN ST SB,0,DBTHEISN,
36.106851,,100OAKS,-86.762639,,,,ARMORY OAKS DR & WILBUR DR,100 OAKS MALL,0,100OAKS,
36.079052,,WALBROEM,-86.720713,,,,,WALLACE RD & BROOKRIDGE TL EB,0,WALBROEM,
36.169429,,WOON1SEN,-86.771159,,,,WOODLAND ST & S 1ST ST,WOODLAND ST & S 2ND ST EB,0,WOON1SEN,
36.041333,,EDMNIPNN,-86.74364,,,,,EDMONSON PK & NIPPERS CORNER NB,0,EDMNIPNN,
36.154783,,22AMURSN,-86.80611,,,,22ND AV N & LESLIE AV,22ND AVE N & MURPHY AVE,0,22AMURSN,
36.14638,,CHE1AVWF,-86.763375,,,,CHESTNUT ST & 1ST AV S,CHESTNUT & 1ST AVE WB,0,CHE1AVWF,
36.237296,,PAROAKNN,-86.764984,,,,,PARKWAY DR & OAKVIEW DR NB,0,PAROAKNN,
36.203172,,BATMEASN,-86.789223,,,,,BAPTIST WORLD CENTER DR & MEADE DR SB,0,BATMEASN,
36.168525,,SHE6SWM,-86.759952,,,,,SHELBY AVE & S 6TH ST WB,0,SHE6SWM,
36.204144,,DICWTRSF,-86.769144,,,,DICKERSON & W TRINITY LANE,DICKERSON PIKE & W TRINITY LN SB,0,DICWTRSF,
36.142489,,21AMEDSF,-86.800118,,,,21ST AV S & GARLAND AV,21ST AVE S & MEDICAL CENTER DR SB,0,21AMEDSF,
36.079914,,WALWILEF,-86.703587,,,,,WALLACE RD & WILLARD DR EB,0,WALWILEF,
36.175972,,NEIMAIEN,-86.757751,,,,NEIL AVE & HART AVE,NEIL AVE & MAIN ST SB,0,NEIMAIEN,
36.157738,,DEM6AEN,-86.778603,,,,209 6TH AVE & DEMONBREUN ST,DEMONBREUN ST & 6TH AVE EB,0,DEM6AEN,
36.153213,,STA21ASF,-86.803472,,,,STATE & 21 AVE,STATE ST & 21ST AVE N SB,0,STA21ASF,
36.198195,,MONWARNN,-86.754837,,,,,MONTGOMERY AVE & WARD ST NB,0,MONWARNN,
