stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
36.138301,,WES440EM,-86.820055,,,,WEST END AVE & MURPHY RD,WEST END AVE & I-440 RAMP EB,0,WES440EM,
36.137534,,WHIKNONN,-86.857726,,,,WHITE BRIDGE PK & KNOB RD,WHITE BRIDGE PIKE & KNOB RD NB,0,WHIKNONN,
36.188345,,26ADOWNN,-86.818317,,,,,26TH AVE & DOWLAN ST NB,0,26ADOWNN,
36.113886,,MURPINEM,-86.691696,,,,,MURFREESBORO PIKE & PINEWAY DR EB,0,MURPINEM,
36.167458,,JOH32AEN,-86.824578,,,,JOHN A MERRITT BLVD & 31ST AVE N,JOHN A MERRITT BLVD & 32ND AVE N EB,0,JOH32AEN,
36.177882,,11AJANSN,-86.802933,,,,11TH AV N & JANE,11TH AVE N & JANE ST SB,0,11AJANSN,
36.077233,,HARSHAWF,-86.737478,,,,,HARDING PL & SHADESCEST DR WB,0,HARSHAWF,
36.164867,,33AALASN,-86.826485,,,,33RD AV N & ALAMEDA ST,33RD AVE N & ALAMEDA ST SB,0,33AALASN,
36.136059,,WED12AEF,-86.78829,,,,,WEDGEWOOD AVE & 12TH AVE S EB,0,WED12AEF,
36.050377,,MXOMTVIE,-86.648455,,,,,MOUNT VIEW STATION OUTBOUND,0,MXOMTVIE,
36.106285,,ABBHILEM,-86.818123,,,,,ABBOTT MARTIN RD & HILLSBORO CIRCLE E,0,ABBHILEM,
36.153637,,LEBSPEEF,-86.721111,,,,,LEBANON PIKE & SPENCE LN EB,0,LEBSPEEF,
36.153217,,LEBSPEEM,-86.72465,,,,,LEBANON PIKE & SPENCE LN EB,0,LEBSPEEM,
36.266404,,MYADUPNN,-86.689977,,,,,MYATT DR & N DUPONT AVE NB,0,MYADUPNN,
36.142159,,CHEFOREM,-86.774589,,,,,CHESTNUT ST & FORT NEGLEY BLVD EB,0,CHEFOREM,
36.142249,,CHEFOREN,-86.775425,,,,CHESTNUT ST & FORT NEGLEY BV,CHESTNUT ST & FORT NEGLEY BLVD EB,0,CHEFOREN,
36.131533,,BRABENNN,-86.768317,,,,,BRANSFORD AVE & BENTON AVE NB,0,BRABENNN,
36.187036,,LEBCENWF,-86.63138,,,,LEBANON & CENTRAL PIKE,LEBANON PIKE & CENTRAL PK WB,0,LEBCENWF,
36.23806,,GXIWALTF,-86.724213,,,,,WALTON STATION INBOUND,0,GXIWALTF,
36.191349,,VANGREWM,-86.795593,,,,VANTAGE & FRENCH LANDING,VANTAGE WAY & GREAT CIRCLE RD WB,0,VANGREWM,
36.049706,,DOLL,-86.713997,,,,,DOLLAR GENERAL PARK-N-RIDE,0,DOLL,
36.193328,,ELIHYDSN,-86.840202,,,,,ELIZABETH RD & HYDES FERRY RD SB,0,ELIHYDSN,
36.16232,,CXONGULC,-86.790405,,,,CHARLOTTE & 11TH AV,11TH AVE / N GULCH STATION OUTBOUND,0,CXONGULC,
36.092753,,H70VAUWN,-86.885343,,,,HIGHWAY 70 S & VAUGHNS GAP RD,HWY 70 S & VAUGHNS GAP RD WB,0,H70VAUWN,
36.183487,,GXIEASTN,-86.748559,,,,,EASTLAND STATION INBOUND,0,GXIEASTN,
36.137997,,BLA24AEN,-86.805062,,,,,BLAKEMORE AVE & 24TH AVE S EB,0,BLA24AEN,
36.222813,,REVROWWN,-86.809262,,,,,REVELS DR & ROWAN DR WB,0,REVROWWN,
36.192671,,HAMRIVNM,-86.831987,,,,,HAMILTON RD S & RIVER DR NB,0,HAMRIVNM,
36.078866,,H70COLEF,-86.952313,,,,,HWY 70 S & COLEY DAVIS RD EB,0,H70COLEF,
36.167822,,5AVGAYNN,-86.783106,,,,5TH AV N & GAY ST,5TH AVE N & GAY ST NB,0,5AVGAYNN,
36.134441,,CXINVLWS,-86.888456,,,,6803 CHARLOTTE PIKE & HILLWOOD DR W,NASHVILLE WEST STATION INBOUND,0,CXINVLWS,
36.077513,,STAPLES,-86.947762,,,,HWY 70 S & MALL ENTRANCE,HWY 70 S & STAPLES PARK-N-RIDE,0,STAPLES,
36.073839,,H70COLEM,-86.934652,,,,HWY 70 S & DOLCE JEANNE,HWY 70 S & COLICE JEANNE RD EB,0,H70COLEM,
36.163323,,ALB33AWN,-86.825945,,,,,ALBION ST & 33RD AVE N WB,0,ALB33AWN,
36.147536,,LAFLEWWN,-86.758344,,,,162 LAFAYETTE ST & LEWIS ST,LAFAYETTE ST & LEWIS ST WB,0,LAFLEWWN,
36.209983,,GXOGREEN,-86.733697,,,,GALLATIN PIKE & SHELTON AVE,GREENFIELD STATION OUTBOUND,0,GXOGREEN,
36.135945,,12AWEDNN,-86.788702,,,,12TH AV S & WEDGEWOOD AV,12TH AVE S & WEDGEWOOD AVE NB,0,12AWEDNN,
36.16033,,1AVDEMSN,-86.773258,,,,1ST AV S & DEMONBREUN ST,1ST AVE S & DEMONBREUN ST SB,0,1AVDEMSN,
36.129319,,12ALAWNN,-86.788814,,,,12TH AV S & UNKNOWN AL,12TH AVE S & LAWRENCE AVE NB,0,12ALAWNN,
36.170671,,LEBRIVWN,-86.653457,,,,LEBANON PK & RIVERSTONE BLVD,LEBANON PIKE & RIVERSTONE BLVD SB,0,LEBRIVWN,
36.141069,,WESACKWN,-86.817404,,,,,WEST END AVE & ACKLEN PARK DR WB,0,WESACKWN,
36.21566,,BULJONWN,-86.755942,,,,,BULLOCK AVE & JONES AVE,0,BULJONWN,
36.15358,,12ALAUNN,-86.785484,,,,12TH AVE S & LAUREL ST,12TH AVE & LAUREL ST NB,0,12ALAUNN,
36.166215,,UNI2AWN,-86.777565,,,,UNION ST N & SKYVIEW DR,UNION ST & 2ND AVE WB,0,UNI2AWN,
36.157159,,CLI40_WN,-86.834129,,,,,CLIFTON AVE & 40TH AVE N WB,0,CLI40_WN,
36.168492,,HAR8AEN,-86.788412,,,,HARRISON ST & 8TH AV N,HARRISON ST & 8TH AVE N EB,0,HAR8AEN,
36.171492,,19SLILNN,-86.737189,,,,,S 19TH ST & LILLIAN ST NB,0,19SLILNN,
36.182686,,CLA18ASN,-86.812368,,,,,CLARKSVILLE PIKE & 18TH AVE SB,0,CLA18ASN,
36.145921,,ROYDONEN,-86.66687,,,,,ROYAL PKWY & DONELSON PIKE EB,0,ROYDONEN,
36.127999,,WHIPOSNN,-86.851772,,,,WHITE BRIDGE PK & POST RD,WHITE BRIDGE PIKE & POST RD NB,0,WHIPOSNN,
36.147059,,8ASOUSN,-86.779215,,,,8 AVENUE S & SOUTH,8TH AVE S & SOUTH ST SB,0,8ASOUSN,
36.185453,,26ACLANN,-86.818846,,,,,26TH AVE N & CLARKSVILLE PIKE NB,0,26ACLANN,
36.131505,,WESWILWM,-86.834269,,,,WEST END AV & WILSON BV,WEST END AVE & WILSON BLVD WB,0,WESWILWM,
36.185948,,DICCLESM,-86.773625,,,,N DICKERSON PK & CLEVELAND ST,N DICKERSON PIKE & CLEVELAND ST SB,0,DICCLESM,
36.01921,,MURSTOEN,-86.573521,,,,,MURFREESBORO PIKE & STONES RIVER RD,0,MURSTOEN,
36.110678,,POWBRASN,-86.767185,,,,,POWELL AVE & BRANSFORD AVE,0,POWBRASN,
36.17384,,JEF6AVEN,-86.788738,,,,JEFFERSON ST & 6TH AV N,JEFFERSON ST & 6TH AVE N,0,JEF6AVEN,
36.222723,,REVROWEF,-86.809341,,,,ROWAN DR & REVELS DR,Revels Dr & Rowan Dr EB,0,REVROWEF,
36.154919,,LEBCLOWN,-86.712349,,,,,LEBANON PIKE & CLOVERNOOK DR WB,0,LEBCLOWN,
36.197152,,GALCARSN,-86.742074,,,,,GALLATIN PK & CAROLYN AVE SB,0,GALCARSN,
36.193804,,METGREWM,-86.810007,,,,METRO CENTER & GREAT CIRCLE,METROCENTER & GREAT CIRCLE RD WB,0,METGREWM,
36.143929,,ELMSPEEM,-86.720575,,,,ELM HILL PK & SPENCE LN,ELM HILL PIKE  & SPENCE LN EB,0,ELMSPEEM,
36.181099,,MERBERNN,-86.768835,,,,MERIDIAN ST & TREUTLAND ST,MERIDIAN ST & BERRY ST NB,0,MERBERNN,
36.196325,,GREATHEM,-86.792789,,,,GREAT CIRCLE & VANTAGE WY,GREAT CIRCLE RD & ATHENS WAY EB,0,GREATHEM,
36.211304,,WHIWNSF,-86.797421,,,,,WHITES CREEK PIKE & W NOCTURNE DR S,0,WHIWNSF,
36.266161,,DUPARCEN,-86.686945,,,,,N DUPONT AVE & ARCHWOOD DR EB,0,DUPARCEN,
36.120879,,HILLOMNF,-86.807759,,,,US HWY 431 & LOMBARDY AVE,HILLSBORO PIKE & LOMBARDY AVE NB,0,HILLOMNF,
36.167983,,LEBCRAEN,-86.691344,,,,LEBANON RD & US HWY 70,LEBANON PIKE & CRAIGMEADE DR EB,0,LEBCRAEN,
36.184729,,CLA24AEN,-86.815769,,,,CLARKSVILLE PK & 24TH AV N,CLARKSVILLE PIKE & 24TH AVE N EB,0,CLA24AEN,
36.190951,,HYDMANSF,-86.838735,,,,,HYDES FERRY RD & MANCHESTER AVE SB,0,HYDMANSF,
36.019614,,MURSTOWF,-86.573641,,,,,MURFREESBORO PIKE & STONES RIVER RD,0,MURSTOWF,
36.169364,,SHE7SWN,-86.757731,,,,,SHELBY AVE & S 7TH ST WB,0,SHE7SWN,
36.172806,,1SOLDSM,-86.77405,,,,N 1ST ST & LAMBER,N 1ST ST & OLDHAM ST SB,0,1SOLDSM,
36.234298,,KCRTO,-86.767529,,,,,KNOLLCREST APARTMENTS,0,KCRTO,
36.144052,,ELMSPEWN,-86.72106,,,,,ELM HILL PIKE & SPENCE LN WB,0,ELMSPEWN,
36.145648,,WES27AWN,-86.811401,,,,WEST END AV & 27TH AV N,WEST END AVE & 27TH AVE S WB,0,WES27AWN,
36.143989,,ELMSPEWF,-86.72452,,,,,ELM HILL PIKE & SPENCE LN WB,0,ELMSPEWF,
36.145052,,CXOAMERI,-86.872141,,,,CHARLOTTE & AMERICAN,AMERICAN STATION OUTBOUND,0,CXOAMERI,
36.199003,,BAPLOCSM,-86.784718,,,,BAPTIST WORLD DR & LOCK DR,BAPTIST WORLD CENTER DR & LOCK DR SB,0,BAPLOCSM,
36.112013,,THOPOWEM,-86.764776,,,,THOMPSON & BRANDSFORD AV,THOMPSON LN & POWELL AVE EB,0,THOPOWEM,
36.246595,,GALBERWF,-86.721324,,,,,S GALLATIN PIKE & BERKLEY DR SB,0,GALBERWF,
36.134804,,WESBOWWN,-86.824957,,,,,WEST END AVE & BOWLING AVE WB,0,WESBOWWN,
36.138211,,BLA25AEN,-86.807159,,,,,BLAKEMORE AVE & 25TH AVE S EB,0,BLA25AEN,
36.173302,,DBTUNDNN,-86.808157,,,,,DR DB TODD BLVD & UNDERWOOD ST NB,0,DBTUNDNN,
36.247943,,NEEJAPEF,-86.682633,,,,,NEELY'S BEND RD & JASPERSON DR EB,0,NEEJAPEF,
36.144938,,MXIELMHI,-86.750456,,,,,ELM HILL STATION INBOUND,0,MXIELMHI,
36.200189,,DICGATSN,-86.770043,,,,,DICKERSON PIKE & GATEWOOD AVE SB,0,DICGATSN,
36.141977,,EDG9AWN,-86.780898,,,,,EDGE HILL AVE & 9TH AVE S WB,0,EDG9AWN,
36.119605,,HILSTOSF,-86.808852,,,,,HILLSBORO PIKE & STOKES LN SB,0,HILSTOSF,
36.018361,,MURREBWF,-86.568116,,,,,MURFREESBORO PIKE & REBECCA WAY WB,0,MURREBWF,
36.060282,,EDMELLSN,-86.741088,,,,,EDMONDSON PK & ELLINGTON CIRCLE SB,0,EDMELLSN,
36.169844,,LEBGRAEN,-86.674593,,,,LEBANON PK & GRAYLYNN DR,LEBANON PIKE & GRAYLYNN DR EB,0,LEBGRAEN,
36.138647,,31ANATEN,-86.810871,,,,,31ST AVE & NATCHEZ TRC EB,0,31ANATEN,
36.1956,,BRKFERNN,-86.776631,,,,,BRICK CHURCH PIKE & FERN AVE NB,0,BRKFERNN,
36.180096,,BUCDBTWN,-86.810953,,,,BUCHANAN ST & DR D B TODD JR BV,BUCHANAN ST & DR D B TODD JR BLVD WB,0,BUCDBTWN,
36.145473,,NXOCHSNT,-86.767093,,,,4TH AVE & CHESTNUT,CHESTNUT STATION OUTBOUND,0,NXOCHSNT,
36.150284,,BROLYLEN,-86.797249,,,,BROADWAY & 20 AVE,BROADWAY AVE & LYLE AVE EB,0,BROLYLEN,
36.134403,,WESBOWEN,-86.825523,,,,,WEST END AVE & BOWLING AVE EB,0,WESBOWEN,
36.24635,,GALBERNN,-86.721253,,,,S GALLATIN PK & BERKLEY DR,S GALLATIN PIKE & BERKLEY DR NB,0,GALBERNN,
36.187966,,DICCLESN,-86.773355,,,,,N DICKERSON PIKE & CLEVELAND ST SB,0,DICCLESN,
36.16642,,3AVDEASN,-86.779158,,,,,3RD AVE N & DEADERICK ST SB,0,3AVDEASN,
36.111844,,NXOTHMPN,-86.745821,,,,NOLENSVILLE & MCCLAIN AV,THOMPSON STATION OUTBOUND,0,NXOTHMPN,
36.195962,,CLIBUENM,-86.826163,,,,CLIFF & BUENA VISTA,CLIFF DR & SMITH TOWERS NB,0,CLIBUENM,
36.197056,,CLIBUENN,-86.82804,,,,CLIFF DR & BUENA VISTA PK,CLIFF DR & BUENA VISTA PIKE NB,0,CLIBUENN,
36.131286,,WESWILEN,-86.834495,,,,WEST END AV & WILSON BV,WEST END AVE & WILSON BLVD EB,0,WESWILEN,
36.138703,,CHLDWY,-86.800633,,,,STATE HWY 106 & 21ST AVE S,CHILDRENS WAY,0,CHLDWY,
36.272217,,ANDMCAWN,-86.690576,,,,,ANDERSON LN & MCARTHUR DR WB,0,ANDMCAWN,
36.525005,,CLK E11,-87.217205,,,,,CLARKSVILLE EXIT 11 P&R,0,CLK E11,
36.132303,,WHIBROSN,-86.857889,,,,WHITE BRIDGE RD & STATE HWY 155,WHITE BRIDGE PIKE & BROOKWOOD PL SB,0,WHIBROSN,
36.221018,,WHIREVNN,-86.804779,,,,WHITES CREEK PK & REVELS DR,WHITES CREEK PIKE & REVELS DR NB,0,WHIREVNN,
36.128278,,21AWLISN,-86.80325,,,,21ST AV S & W LINDEN AV,21ST AVE S & W LINDEN AVE SB,0,21AWLISN,
36.110999,,THOEUGEN,-86.754673,,,,,THOMPSON LN & EUGENIA AVE EB,0,THOEUGEN,
36.240308,,DOVMOOEF,-86.772658,,,,,DOVERSIDE DR & MOORWOOD DR EB,0,DOVMOOEF,
36.210208,,JONWOOSN,-86.757012,,,,JONES & WOODY HILL,JONES AVE & WOODYHILL DR SB,0,JONWOOSN,
36.20709,,WHIWTRSF,-86.791715,,,,,WHITES CREEK PIKE & W TRINITY LN SB,0,WHIWTRSF,
36.170072,,5AVHARNN,-86.784566,,,,,5TH AVE N & HARRISON ST NB,0,5AVHARNN,
36.171277,,DBTHEINN,-86.807315,,,,,DR DB TODD JR BLVD & HEIMAN ST NB,0,DBTHEINN,
36.130048,,GOOKIPSF,-86.700261,,,,,GOODBAR DR & KIPLING DR SB,0,GOOKIPSF,
36.182851,,16SEASNN,-86.740997,,,,,N 16TH ST & EASTLAND AVE NB,0,16SEASNN,
36.065119,,NOLNORSM,-86.71749,,,,,NOLENSVILLE PIKE & NORTHCREST DR SB,0,NOLNORSM,
36.187669,,MCK23AEN,-86.81402,,,,,MCKINNEY ST & 23RD AVE N EB,0,MCK23AEN,
36.066936,,NOLNORSN,-86.718231,,,,NOLENSVILLE & NORTHCREST DR.,NOLENSVILLE PIKE & NORTHCREST DR SB,0,NOLNORSN,
36.210434,,ANDALBNN,-86.600197,,,,,ANDREW JACKSON PKWY & ALBANY DR NB,0,ANDALBNN,
36.135904,,WED15AEF,-86.791639,,,,,WEDGEWOOD AVE & 15TH AVE S EB,0,WED15AEF,
36.246647,,CHECCTNN,-86.669281,,,,CHEYENNE BV & CHEYENNE CT,CHEYENNE BLVD & CHEYENNE CT,0,CHECCTNN,
36.192341,,CLACLISN,-86.829181,,,,CLARKSVILLE PK & CLIFF DR,CLARKSVILLE PIKE & CLIFF DR SB,0,CLACLISN,
36.24406,,DOVDICWF,-86.757403,,,,,DOVERSIDE DR & DICKERSON PIKE WB,0,DOVDICWF,
36.23502,,CREOAKSN,-86.766514,,,,,CREEKWOOD DR & OAKVIEW DR SB,0,CREOAKSN,
36.234351,,CREOAKSM,-86.767641,,,,CREEKWOOD DR & PARK CREEK DR,CREEKWOOD DR & OAKVIEW DR SB,0,CREOAKSM,
36.154039,,CXO2831,-86.818055,,,,CHARLOTTE AV & 28TH AV N,28TH/31ST AVE CONNECTOR STATION OUTBOUND,0,CXO2831,
36.134879,,WEDHILWF,-86.784337,,,,,WEDGEWOOD AVE & HILLSIDE AVE WB,0,WEDHILWF,
36.145528,,ELMELMEF,-86.706175,,,,,ELM HILL PIKE & ELM TREE DR EB,0,ELMELMEF,
36.252211,,CHECCRNN,-86.671039,,,,CHEYENNE CR & CHEYENNE BV,CHEYENNE BLVD & CHEYENNE CR,0,CHECCRNN,
36.157392,,HERPEAWN,-86.770331,,,,HERMITAGE AV & LEA AV,HERMITAGE AVE & PEABODY ST WB,0,HERPEAWN,
36.148963,,21WE,-86.800132,,,,,21ST AVE PAST WEST END AVE SB,0,21WE,
36.156777,,8ADEMNN,-86.78067,,,,,8TH AVE S & DEMONBREUN ST NB,0,8ADEMNN,
36.198567,,RIVDORNM,-86.722943,,,,RIVERSIDE DR & CONNECTING ROAD,RIVERSIDE DR & DORCHESTER AVE NB,0,RIVDORNM,
36.17301,,FAT18SEN,-86.73886,,,,,FATHERLAND ST & S 18TH ST EB,0,FAT18SEN,
36.169933,,LEBGRAWN,-86.674357,,,,,LEBANON PIKE & GRAYLNN DR WB,0,LEBGRAWN,
36.230572,,EWIRICWN,-86.765716,,,,,EWING DR & RICH ACRES DR WB,0,EWIRICWN,
36.149234,,WESLOUEN,-86.803474,,,,,WEST END AVE & LOUISE AVE EB,0,WESLOUEN,
36.230572,,EWIRICWF,-86.774495,,,,,EWING DR & RICHMOND HILL DR WB,0,EWIRICWF,
36.154331,,28ACHANF,-86.818228,,,,,28TH AVE & CHARLOTTE AVE NB,0,28ACHANF,
36.072571,,OLDHIKEN,-86.926732,,,,OLD HARDING PK & HICKS RD,OLD HARDING PIKE & HICKS RD EB,0,OLDHIKEN,
36.293366,,GALALLSN,-86.702361,,,,,N GALLATIN PK & ALTA LOMA RD SB,0,GALALLSN,
36.136129,,WED15AWF,-86.792241,,,,,WEDGEWOOD AVE & 15TH AVE S WB,0,WED15AWF,
36.171413,,SHE10SWN,-86.751834,,,,,SHELBY AVE & S 10TH ST WB,0,SHE10SWN,
36.101825,,NXOANTCH,-86.740711,,,,NOLENSVILLE PK & ANTIOCH PK,ANTIOCH STATION OUTBOUND,0,NXOANTCH,
36.117896,,HILGOLSF,-86.81009,,,,HILLSBORO PK & GOLF CLUB LN,HILLSBORO PIKE & GOLF CLUB LN SB,0,HILGOLSF,
36.111538,,THOKRAWN,-86.757605,,,,,THOMPSON LN & KRAFT DR WB,0,THOKRAWN,
36.065668,,EDMBRESF,-86.738441,,,,EDMONDSON PIKE & OLD HICKORY BLVD,EDMONDSON PK & BREWER DR SB,0,EDMBRESF,
36.143903,,ELMSPEEN,-86.722807,,,,ELM HILL PK & SPENCE LN,ELM HILL PIKE & SPENCE LN EB,0,ELMSPEEN,
36.130444,,8APRENN,-86.778409,,,,US HWY 31 & 8TH AVE S,8TH AVE S & PRENTICE AVE NB,0,8APRENN,
36.244267,,CHETRANF,-86.767572,,,,,CHESAPEAKE DR & TRAILWAY CIR NB,0,CHETRANF,
36.050198,,MXIMTVIE,-86.648198,,,,,MOUNT VIEW STATION INBOUND,0,MXIMTVIE,
36.069958,,EDMDURSF,-86.73523,,,,EDMONDSON PIKE & DERBY TRCE,EDMONDSON PK & DURRETT DR SB,0,EDMDURSF,
36.229022,,GALBRONN,-86.725043,,,,,S GALLATIN PIKE & BROADMOOR DR NB,0,GALBRONN,
36.230334,,EWIRICEN,-86.774003,,,,,EWING DR & RICHMOND HILL DR EB,0,EWIRICEN,
36.16173,,BRO2AEN,-86.775429,,,,BROADWAY & 2 AVE,BROADWAY AVE & 2ND AVE S EB,0,BRO2AEN,
36.230466,,EWIRICEF,-86.765423,,,,,EWING DR & RICH ACRES DR EB,0,EWIRICEF,
36.231059,,EWIEWIWN,-86.7766,,,,EWING DR & EWING LANE,EWING DR & EWING LN WB,0,EWIEWIWN,
36.077611,,H70FORWM,-86.911923,,,,,HWY 70 & FOREST PARK APARTMENTS WB,0,H70FORWM,
36.230718,,RICCRESM,-86.773743,,,,RICHMOND HILL & EWING DR,RICHMOND HILL DR & CREEKWOOD DR SB,0,RICCRESM,
36.162113,,HER24AEN,-86.812001,,,,HERMAN ST & 24TH AV N,HERMAN ST & 24TH AVE N EB,0,HER24AEN,
36.180718,,ROSGARSN,-86.796562,,,,STATE HWY 12 & 8TH AVE N,ROSA PARKS BLVD & GARFIELD ST SB,0,ROSGARSN,
36.168027,,JAMGAYWF,-86.777868,,,,,JAMES ROBERTSON PKWY & GAY ST WB,0,JAMGAYWF,
36.098467,,MURHARWN,-86.658987,,,,MURFREESBORO & SMITH SPRINGS,MURFREESBORO PIKE & HARDING PL WB,0,MURHARWN,
36.121116,,HARBELNM,-86.852773,,,,HARDING PK & GARDNER DR,HARDING PIKE & BELLE MEADE BLVD NB,0,HARBELNM,
36.151738,,ELMROYWN,-86.676829,,,,ELM HILL PK & ROYAL PW,ELM HILL PIKE & ROYAL PKWY WB,0,ELMROYWN,
36.228219,,BUEBUEEM,-86.823837,,,,BUENAVIEW BV & BUENA VISTA PK,BUENAVIEW BLVD & BUENA VISTA PIKE E,0,BUEBUEEM,
36.159875,,DEM2AEN,-86.77392,,,,DEMONBREUN ST & 2ND AVE S,DEMONBREUN ST & 2ND AVE EB,0,DEM2AEN,
36.207966,,LEBHIGSN,-86.611594,,,,,LEBANON PIKE & HIGHLAND VIEW DR SB,0,LEBHIGSN,
36.199178,,BAPLOCNM,-86.78474,,,,BAPTIST WORLD DR & SEMINARY ST,BAPTIST WORLD CENTER DR & LOCK RD NB,0,BAPLOCNM,
36.225665,,DICHILSF,-86.760372,,,,,DICKERSON PIKE & HILLHURST DR SB,0,DICHILSF,
36.189409,,COUHYDNN,-86.83773,,,,,COUNTY HOSPITAL RD & HYDES FERRY RD NB,0,COUHYDNN,
36.160819,,TEN55AWN,-86.854182,,,,TENNESSEE AV & 55TH AV N,TENNESSEE AVE & 55TH AVE N WB,0,TEN55AWN,
36.185908,,25ACLASN,-86.817295,,,,,25TH AVE & CLARKSVILLE PIKE SB,0,25ACLASN,
36.213487,,ANDTRENN,-86.597721,,,,,ANDREW JACKSON PKWY & TRENTON DR NB,0,ANDTRENN,
36.134135,,21AFAINN,-86.801021,,,,US HWY 431 & 21ST AVE S,21ST AVE S & FAIRFAX AVE NB,0,21AFAINN,
36.107656,,GRAGRANN,-86.794002,,,,GRANNY WHITE PIKE & GRANDVIEW DR,GRANNYWHITE PIKE & GRANDVIEW DR NB,0,GRAGRANN,
36.130769,,WESLAUWN,-86.836739,,,,,WEST END AVE & LAUDERDALE RD WB,0,WESLAUWN,
36.153717,,11ALAUNN,-86.784006,,,,252 11TH AVE & LAUREL ST,11TH AVE & LAUREL ST NB,0,11ALAUNN,
36.158385,,LEBWILWN,-86.705769,,,,LEBANON PIKE & WILOWEN DR,LEBANON PIKE & WILLOWEN DR WB,0,LEBWILWN,
36.173759,,3AJACNN,-86.783839,,,,3RD AV N & JACKSON ST,3RD AVE N & JACKSON ST NB,0,3AJACNN,
36.151873,,ZCHAFAIN,-86.761954,,,,CHARLES E DAVIS BV & FAIN ST,CHARLES DAVID BLVD & FAIN ST NB,0,ZCHAFAIN,
36.195265,,PORRIVEN,-86.724159,,,,PORTER RD & PORTER AV,PORTER RD & RIVERSIDE DR EB,0,PORRIVEN,
36.168906,,LEBMUNSN,-86.656096,,,,LEBANON PK & MUNN RD,LEBANON PIKE & MUNN RD SB,0,LEBMUNSN,
36.18946,,GALSHASN,-86.745942,,,,,GALLATIN AVE & SHARPE AVE SB,0,GALSHASN,
36.105615,,MXODONEL,-86.672004,,,,,DONELSON/DELL STATION OUTBOUND,0,MXODONEL,
36.124624,,BRAROSNN,-86.765827,,,,,BRANSFORD AVE & ROSEDALE AVE NB,0,BRAROSNN,
36.193698,,CLASHASN,-86.831449,,,,CLARKSVILLE PK & BUENA VISTA PK,CLARKSVILLE PIKE & S HAMILTON RD SB,0,CLASHASN,
36.16854,,7AVHARNN,-86.786736,,,,708 7TH AVE,7TH & HARRSION NB,0,7AVHARNN,
36.193064,,CLASHASF,-86.830338,,,,CLARKSVILLE PK & BUENA VISTA PK,CLARKSVILLE PIKE & S HAMILTON RD SB,0,CLASHASF,
36.150263,,ELMAIREN,-86.698039,,,,,ELM HILL PIKE & AIR LANE DR EB,0,ELMAIREN,
36.048635,,EDMBRNNF,-86.743546,,,,,EDMONDSON PK & BRENTWOOD PL NB,0,EDMBRNNF,
36.225554,,DICBENNF,-86.760194,,,,DICKERSON PK & BEN ALLEN RD,DICKERSON PIKE & BEN ALLEN RD NB,0,DICBENNF,
36.227653,,DICBENNM,-86.759511,,,,DICKERSON PK & EWING DR,DICKERSON PIKE & BEN ALLEN NB,0,DICBENNM,
36.161447,,6AVCOMSN,-86.780728,,,,6TH AV N & COMMERCE ST,6TH AVE N & COMMERCE ST SB,0,6AVCOMSN,
36.21553,,ADRKENEN,-86.719966,,,,,ADREE AVE & KENNEDY AVE EB,0,ADRKENEN,
36.132157,,WHIBRONF,-86.857574,,,,WHITEBRIDGE RD & BROOKWOOD PL,WHITE BRIDGE PIKE & BROOKWOOD PL NB,0,WHIBRONF,
36.255263,,NEEFOREN,-86.704591,,,,NEELYS BEND RD & FOREST PARK,NEELEY'S BEND RD & FOREST PARK RD,0,NEEFOREN,
36.168689,,JEFI40WN,-86.813078,,,,JEFFERSON & WILSON VILLAGE,JEFFERSON ST & I-40 WB,0,JEFI40WN,
36.256277,,CHEMANNN,-86.674733,,,,,CHEYENNE BLVD & HIDDEN ACRES APTS NB,0,CHEMANNN,
36.302544,,GALCONSF,-86.692333,,,,N GALLATIN PK & CONFERENCE DR,GALLATIN PK & CONFERENCE DR SB,0,GALCONSF,
36.257698,,CHEMANNF,-86.677769,,,,,CHEYENNE BLVD & MANZANO RD NB,0,CHEMANNF,
36.112341,,HILWOOSM,-86.811187,,,,HILLSBORO PK & WOODMONT BV,HILLSBORO PIKE & WOODMONT BLVD  SB,0,HILWOOSM,
36.207698,,GALIVENN,-86.735472,,,,GALLATIN PK & MAYNOR AV,GALLATIN PIKE & IVERSON AVE NB,0,GALIVENN,
36.147269,,8ABASNN,-86.778953,,,,8TH AVENUE & BASS,8TH AVE S & BASS ST NB,0,8ABASNN,
36.114169,,HILWOOSN,-86.811039,,,,,HILLSBORO PIKE & WOODMONT BLVD SB,0,HILWOOSN,
36.086677,,GRASSMEP,-86.752459,,,,,GRASSMERE PARK I EB,0,GRASSMEP,
36.149954,,20ABRONF,-86.798191,,,,20TH AV S & BROADWAY,20TH AVE S & BROADWAY AVE NB,0,20ABRONF,
36.086113,,NOLELYNN,-86.729211,,,,NOLENSVILLE PK & ELYSIAN FIELDS RD,ELYSIAN FIELDS STATION INBOUND,0,NOLELYNN,
36.195767,,RIVPORSN,-86.723579,,,,,RIVERSIDE DR & PORTER RD SB,0,RIVPORSN,
36.134748,,12AWESNN,-86.788904,,,,12TH AV S & W GROVE AV,12TH AVE S & WEST GROVE AVE NB,0,12AWESNN,
36.133255,,WEDBRAEN,-86.769002,,,,,WEDGEWOOD AVE & BRANSFORD AVE EB,0,WEDBRAEN,
